Erebi1|Erebi1_101638	GT59.hmm  	5.3e-118	2	403	27	477	0.992574257425743
Erebi1|Erebi1_10460	CBM18.hmm  	6.9e-09	1	35	72	107	0.894736842105263
Erebi1|Erebi1_10460	CE4.hmm  	3.6e-29	8	125	149	276	0.9
Erebi1|Erebi1_10527	CBM18.hmm  	1.2e-08	2	36	37	72	0.894736842105263
Erebi1|Erebi1_109723	GT8.hmm  	1.1e-42	34	255	3	214	0.859922178988327
Erebi1|Erebi1_110850	CBM50.hmm  	3.2e-06	1	28	65	97	0.675
Erebi1|Erebi1_112	CE10.hmm  	1.3e-37	34	193	73	249	0.466275659824047
Erebi1|Erebi1_125940	GH17.hmm  	7.9e-18	26	311	56	291	0.916398713826367
Erebi1|Erebi1_129175	GH43.hmm  	2e-41	9	247	30	321	0.959677419354839
Erebi1|Erebi1_131100	GT32.hmm  	1.1e-19	8	88	135	213	0.888888888888889
Erebi1|Erebi1_133332	CBM14.hmm  	1.5e-08	1	54	44	101	0.981481481481482
Erebi1|Erebi1_133511	GH109.hmm  	2.3e-07	10	117	42	150	0.849206349206349
Erebi1|Erebi1_148076	GH18.hmm  	9.2e-15	5	198	18	247	0.652027027027027
Erebi1|Erebi1_148358	GH37.hmm  	6.3e-149	4	489	155	712	0.987780040733198
Erebi1|Erebi1_150263	GT32.hmm  	1.3e-10	47	87	326	367	0.444444444444444
Erebi1|Erebi1_156624	GH16.hmm  	1.2e-21	39	189	69	316	0.793650793650794
Erebi1|Erebi1_160434	GT2.hmm  	2.2e-25	2	166	152	317	0.976190476190476
Erebi1|Erebi1_168381	GH72.hmm  	2.8e-109	3	293	18	297	0.92948717948718
Erebi1|Erebi1_169271	GH51.hmm  	1.8e-129	85	540	14	502	0.722222222222222
Erebi1|Erebi1_175612	GH5.hmm  	1.1e-41	26	274	89	387	0.901818181818182
Erebi1|Erebi1_178284	GT22.hmm  	1.8e-67	3	360	10	448	0.917737789203085
Erebi1|Erebi1_183081	CBM18.hmm  	3.5e-06	8	36	118	149	0.736842105263158
Erebi1|Erebi1_200967	PL1.hmm  	2.4e-57	23	199	75	256	0.871287128712871
Erebi1|Erebi1_201301	CE14.hmm  	5.2e-08	4	81	39	115	0.620967741935484
Erebi1|Erebi1_206996	AA9.hmm  	5e-43	49	219	14	190	0.772727272727273
Erebi1|Erebi1_208332	GH76.hmm  	4.7e-111	12	356	31	395	0.960893854748603
Erebi1|Erebi1_219375	AA7.hmm  	1.7e-48	13	209	115	322	0.427947598253275
Erebi1|Erebi1_219778	AA1.hmm  	1e-81	448	752	100	410	0.32237539766702
Erebi1|Erebi1_223581	GT2.hmm  	3e-13	2	167	91	254	0.982142857142857
Erebi1|Erebi1_224678	GH72.hmm  	1.2e-137	3	311	22	332	0.987179487179487
Erebi1|Erebi1_224678	CBM43.hmm  	2.8e-17	1	83	384	474	0.987951807228916
Erebi1|Erebi1_22719	GT21.hmm  	1.7e-95	1	233	58	362	0.995708154506438
Erebi1|Erebi1_227223	CBM21.hmm  	3.2e-32	2	107	313	420	0.981308411214953
Erebi1|Erebi1_228181	CE12.hmm  	5.9e-14	3	157	25	192	0.733333333333333
Erebi1|Erebi1_229809	CE10.hmm  	1.9e-35	73	187	96	218	0.334310850439883
Erebi1|Erebi1_234851	GT15.hmm  	1.2e-128	1	272	124	432	0.992673992673993
Erebi1|Erebi1_235096	CE10.hmm  	4.3e-53	79	334	125	419	0.747800586510264
Erebi1|Erebi1_240487	AA9.hmm  	3.4e-64	1	219	6	215	0.990909090909091
Erebi1|Erebi1_244372	GH109.hmm  	3.9e-10	61	126	58	123	0.515873015873016
Erebi1|Erebi1_247327	GH16.hmm  	1.4e-19	10	186	54	242	0.931216931216931
